board,title,content,time
Gossiping,[問卦] 酒精鎖的卦,  安安我肥宅城武，  剛剛看新聞，今天新法上路，  酒駕被抓到，被吊銷執照，重考後需在車輛裝酒精鎖1年。三次以上的累犯需接受相關評估或治療，期間費用皆自行承擔！！  酒精鎖是什麼呀？  跟我的哀鳳一樣的臉部解鎖嗎？ 還是跟我的狗狗漏一樣！！  酒精鎖聽起來超炫砲的！！  你各位啊，還敢酒精啊！！ - ,2020-03-02 09:16:00
Gossiping,[新聞] 台東空梅黃豆長不出 農糧署派人調查了解, 1.媒體來源:  中央社  2.記者署名:  盧太城  3.完整新聞標題:  台東空梅黃豆長不出 農糧署派人調查了解  4.完整新聞內文:  （中央社記者盧太城台東縣28日電）台東今年氣候多變又是「空梅」雨水少，池上鄉轉作  的黃豆普遍未發芽。近日鄉公所開始勘查黃豆存活率，是否到補助標準，農民希望給予補  種的緩衝時間。  對於農民的心聲，農糧署東區分署副分署長陳吉村表示，如果調查的確是天然災害造成，  會考慮給予原來的補助或是同意存活率減量，以及補種的緩衝期；但如果屬於個人的田間  管理問題則不予補助，近日會派人實際調查。  池上鄉公所農業觀光課長田祖妘表示，目前有符合「對地綠色環境給付計畫」（轉作）的  大豆 （黑豆、黃豆等）申請面積計45公頃，2月開始受理申請，獎勵金額為每公頃新台幣  6萬元。  上週鄉公所已陸續派員進行初勘，了解農田是否有確實種植之確認。由於計畫規定有基本  存活率及田間管理的基本要求，鄉公所會按規定繼續勘查。提醒農友注意栽種環境及存活  率，鄉公所也會在5月中進行第2次複查。  池上鄉張姓農民這幾天忙著翻土，重新播撒黃豆種子，希望這2天鋒面過境的短暫雨水能  幫助發芽。幾天前還因為農地乾旱，放眼望去1分地只看到1棵黃豆苗，連雜草也長不出來  。  張姓農民說，農田申請轉作黃豆，如果達到一定成長率每公頃補助新台幣6萬元，最近鄉  公所開始進行田間查核，調查黃豆生長狀況。但是3月播種至今整塊田還是光禿禿的，連  雜草也沒有，甚至土地龜裂。  張姓農民說，往年播種後只要做好田間管理，「黃豆長的比雜草還快」，但是今年整塊地  恐怕找不到10棵豆芽。他詢問其他農民，大家情況相同，近日因氣候多變，且空梅（沒有  梅雨季）雨水較少，致農民所轉作種植的黃豆普遍未發芽，苦不堪言。  張姓農民表示，如發芽率不足無法申請補助，只好重新翻土作2次種植，但因2次種植需時  間重新生長，也請求政府能延後勘查時間，給農民補種的緩衝時間。（編輯：孫承武） 1090428  5.完整新聞連結 (或短網址):    6.備註: ※ 一個人一天只能張貼一則新聞，被刪或自刪也算額度內，超貼者水桶，請注意   ,2020-04-28 14:15:02
Gossiping,[問卦] 八卦歷任板主誰做的最好,  嗨嗨我是廢廢 廢廢可愛但廢廢不說 最近多了一個什麼政治分類 那是三小 不說這個 以前的板主可愛ㄉ盒盒 親民ㄉk少 半夜出沒的海鳥 等等 誰才是你們心目中第一名 有卦ㄇ  - ,2020-03-22 17:32:29
Gossiping,Re: [新聞] 無法告別！武漢肺炎死者就近火化　女追運, ※ 引述《shinmoner (WISDOM)》之銘言： : 無法告別！武漢肺炎死者就近火化　女追運屍車哭喊「媽媽」 : 武漢市一名女子昨日（1）晚間站在新華醫院急診室外頭， : 旁邊停了一輛殯儀館的運屍車，車上載運的正是剛被病毒奪走性命的母親。 : 由於中國國家衛健委已經明確規定，新型冠狀病毒感染者的遺體必須就近火化， : 不得採取埋葬或其它方式來保存遺體，也不能夠移運。 : 因此，女子只能眼睜睜看著媽媽的遺體被運走，迅速送往火葬場，當車子開走， : 她無助地放聲哭喊：「媽媽！媽媽！」 : 女子無法好好跟媽媽說再見，這一段短短十多秒的影片在網路流傳  我有看到這個畫面，真的覺得頗難過，  如果發生在台灣，應該不至於這個樣子吧？  SARS的時候，台灣也沒有聽說連親人遺體都不能探視的新聞，  如果說擔心有病毒會傳播，可以理解必須火化的規定，  但為什麼不能讓親人見最後一面呢？  全副武裝，戴全套防護衣、護目鏡、N95口罩都可以做好防護，  見個最後一面再火化，  這個要求有過分嗎？  大家怎麼看？   ,2020-02-02 23:35:08
Gossiping,[問卦] 聯合大學是聯合國設立的嗎?," 各位 30CM,G罩杯  鄉民  中午好!  聯合國（法語：Organisation des Nations unies，縮寫作 ONU；英語：United Nations ，縮寫作 UN 或 U.N.）是一個由主權國家組成的政府間國際組織，致力於促進各國在國際 法、國際安全、經濟發展、社會進步、人權、公民自由、政治自由、民主及實現持久世界 和平方面的合作。  聯合大學是因為以前台灣是五大常任理事國,聯合國為了感謝我們擔任五大常任理事國 的貢獻,所以在台灣設立的學校嗎?   有聯合大學是聯合國設立的卦嗎?    ",2020-03-25 12:06:19
Gossiping,[問卦] 吸頂燈裝側邊484中華民國美學啊,  魯妹最近去參觀親戚新家辣 看到人家吸頂燈這樣裝總覺得怪怪der 想問這樣裝燈484中華民國美學啊    - ,2020-01-12 14:15:09
Gossiping,Re: [爆卦] 臺北市都發局新聞稿, 沒有什麼違重大違法行為  只是廠商超漆而已  我們回去再了解一下  請xx黨不要臆測  如果這樣回應  真的會讓人很哈囉   ,2019-12-27 00:02:32
Gossiping,[問卦] 麥當勞的糖醋醬可以沾什麼?, 如題  之前因為許多原因  幹來了一大堆糖醋醬  但是我真的沒有在吃麥當勞的習慣  又放著讓它壞掉很浪費  所以小弟我想問問各位鄉民  除了麥當勞自己的產品之外  還有什麼東西可以拿來沾他們的糖醋醬的?  有咪有八卦???   ,2020-03-04 21:01:11
Gossiping,Re: [爆卦] 員林某高中隨機砍人, ※ 引述《faithinu (彩色的肝)》之銘言： : ※註:有電視或媒體有報導者，請勿使用爆卦! : 無重大八卦請勿使用此分類，否則視同濫用爆卦鬧板(文章退回、水桶6個月) : 幹幹幹 : 剛剛有校外人士翻牆進校 : 進教室朝趴著睡覺的學生拿刀直接捅 : 學生已經送醫 警察也來了 : 幹幹幹連學校都不安全了嗎 : 以前我們高中  也有一葛人拿刀跑進來亂晃  學校反應也蠻快的  馬上叫我們緊鎖門窗  教官也跑去擋那個人對峙等警察  從那件事以後我就不嘴教官了  有些時候還是很有用的   ,2020-04-20 16:58:14
Gossiping,[問卦] 大家喜歡大的熊熊還是小的熊熊？, 是這樣的 熊熊娃娃有兩種大小 一種是比人小的熊熊 一種是比人大的熊熊 那麼哪種大小受歡迎 ？      ,2020-05-10 12:30:23
Gossiping,[新聞] 搶救民調！韓國瑜剩這4大補考機會, ※發文無1~6小標格式或未依順序任意刪除者會被刪文  1.媒體來源: ※ 例如蘋果日報、自由時報（請參考版規下方的核准媒體名單） 中國時報  2.記者署名 ※ 沒有在這打上記者署名的新聞會被水桶14天 編輯非記者 ※ 外電至少要有來源或編輯 如:法新社 王子瑄  3.完整新聞標題: ※ 標題沒有完整寫出來 -> 依照板規刪除文章 搶救民調！韓國瑜剩這4大補考機會  4.完整新聞內文: ※ 社論特稿都不能貼！違者刪除（政治類水桶3個月)，貼廣告也會被刪除喔！可詳看版規  高雄市長韓國瑜競選總統失利，大輸蔡英文260萬票，更將面臨「罷韓」考驗。網友認為 ，韓雖表現反映兩極，卻仍有4大機會得搶救民調，分別是「武漢肺炎」、「過年高雄的 觀光與交通」、「登革熱」、「議會質詢」；其中，「議會質詢」比例最高尤其重要。  網友在PTT論壇發表《韓導的補考》一文，寫道：  韓導的期末考似乎在今年夏天就要舉行了，雖然他這一年真的讓人很火大啦，但接下來幾 個月我相信他還是有幾個補考的機會——   1.武漢肺炎  2.過年高雄的觀光 交通  3.登革熱  4.議會質詢（比例最高哦！）  雖然真的很想把他回收掉，但內心還是有一絲絲的仁慈，第一個被罷免的市長真的會寫進 歷史的教科書吧！  大家覺得他還有什麼補考的機會勒？給他一點建議吧哈哈哈！  網友紛紛回應：「好了啦！就讓他做看看吧，近期也認真很多了」、「能做的事情只有盡 量低調跟減少犯錯，但是如果這麼看得開，倒不如辭職一走了之」、「個人造業個人擔， 總統辯論嗆媒體嗆這麼大」、「高雄過年的觀光就四處都是人啊，以前有一年過年想到跑 去旗山，塞一個從此不敢在過年再去」、「我是覺得沒救，剩幾個月什麼政策很難有感， 如果不辭職就是只能賭投票率不過」。  5.完整新聞連結 (或短網址): ※ 當新聞連結過長時，需提供短網址方便網友點擊   6.備註: ※ 一個人一天只能張貼一則新聞，被刪或自刪也算額度內，超貼者水桶，請注意   ,2020-01-22 12:21:39
Gossiping,Re: [新聞] 快訊／小燈泡命案兇手王景玉3度逃死刑　, ※ 引述《cipc444 ()》之銘言： : 又是法官太年輕沒有社會經驗這種狗屎論述 : 來啦 : 請教您今年貴庚　從事哪一行　這麼有社會經驗 : PTT哪個鄉民自己講啊 做什麼幾歲 最有社會經驗 : 笑死人 : 不要說法官 : 一個剛出道的刑事小律師 一年看的殺人強姦就是平常人一輩子的看不到的量 : 以我國法官的業務量 : 高院最高院的法官 : 看過殺人的案件沒有幾千也有幾百 : 接觸的受害者家屬會比你少? : 想請教PTT上的鄉民捏 這麼有社會經驗 : 你是職業殺手還是葬儀社的 : 笑死 : 全台灣最有社會經驗的就是法院那些人啦 : 毒品擺在你面前都不會分的臭宅 : 整天嘴人社會經驗 笑死  『傳證物喇叭』    這是一個真實案例，後來這位證物喇叭法官 還高升到很高的位置    不知道這故事的應該都是年輕人了。    這也是代表台灣法官通常的知識狀態。    另外還有過『公車竊案』的偷竊案例，得先開兩次庭    （告訴法官為何要搭公車，為何公車容易被偷竊）    因為法官可能一輩子沒搭過公車....    要相信我們台灣的法官    基本都是象牙塔中的象牙塔中長大的    天龍中的天龍 呼吸的空氣 都跟我們不一樣的    所以他們永遠不會犯錯 是我們的模範 偶像。    阿悶..      命運的風車不歇停的轉動..      拿著執著的長槍    毅然著催動我心愛的小毛驢        向那命運的扇葉發動誓死的衝鋒.      這就是我-唐吉柯德土撥鼠   ,2020-01-21 11:25:32
Gossiping,[問卦] 思覺失調症,  就是說啊  疫情爆發後  原病名未取名時叫做武漢肺炎，因為左岸玻璃心  被WHO要求各國更名為新冠肺炎19，說歧視  可是很多國家開始使用原名，因為被搞不爽  那思覺思調症是不是要正名回來叫神經病  反正病人都瘋了，會在意嗎?      ,2020-05-01 13:16:29
Gossiping,[新聞] 悉尼銀行家起訴澳洲財經見聞誹謗, 1.媒體來源:  大紀元  2.記者署名  大紀元記者天睿澳洲悉尼編譯報導  3.完整新聞標題:  悉尼銀行家起訴澳洲財經見聞誹謗  4.完整新聞內文:  【大紀元2020年04月02日訊】（大紀元記者天睿澳洲悉尼編譯報導）澳洲的麥覺裡私人銀 行（Macquarie Private Bank）前行長赫德利（Guy Hedley）起訴一家中文商業新聞媒體 以及一名文章,2020-04-02 22:23:09
Gossiping,[問卦] 冰與火之歌裡面的無垢者的垢是什麼垢?, 欸欸  冰與火之歌裡面龍女帶的軍團  無垢者  他們絕對服從主人  而且面對戰爭無所畏懼  是說  那個垢是指什麼垢?  U迷U8卦?   ,2020-02-29 21:16:28
Gossiping,[問卦] 博客來推薦書籍的八卦," 肥宅午覺剛睡醒就收到博客來的mail      HO DA RA一本只要300元呢!  明明好久沒去逛博客來惹，怎麼還推這個給我呢? 有沒有八卦   ※ 八卦板務請到 GossipPicket 檢舉板詢問 ※ a.張貼問卦請注意，充實文章內容、是否有專板，本板並非萬能問板。 ※ b.一天只能張貼 ""兩則"" 問卦，自刪及被刪也算兩篇之內， ※   超貼者將被水桶，請注意! ※ c.本看板嚴格禁止政治問卦，發文問卦前請先仔細閱讀相關板規。 ※ d.未滿30繁體中文字水桶3個月，嚴重者以鬧板論，請注意！ ※ (↑看完提醒請刪除ctrl + y)      ",2020-01-14 13:18:37
