article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc
0370594006,0370594,Saya sunglasses,81,Sunglasses,Accessories,1010016,Solid,31,Light Orange,1,Dusty Light,3,Orange,8888,Sunglasses,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Sunglasses with transparent plastic frames and UV-protective, tinted lenses."
0370594007,0370594,Saya sunglasses,81,Sunglasses,Accessories,1010016,Solid,08,Dark Grey,4,Dark,12,Grey,8888,Sunglasses,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Sunglasses with transparent plastic frames and UV-protective, tinted lenses."
0370594017,0370594,Saya sunglasses,81,Sunglasses,Accessories,1010016,Solid,17,Yellowish Brown,4,Dark,13,Brown,8888,Sunglasses,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Sunglasses with transparent plastic frames and UV-protective, tinted lenses."
0370594018,0370594,Saya sunglasses,81,Sunglasses,Accessories,1010016,Solid,09,Black,4,Dark,5,Black,8888,Sunglasses,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Sunglasses with transparent plastic frames and UV-protective, tinted lenses."
0370594020,0370594,Saya sunglasses,81,Sunglasses,Accessories,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,8888,Sunglasses,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Sunglasses with transparent plastic frames and UV-protective, tinted lenses."
0370594021,0370594,Saya sunglasses,81,Sunglasses,Accessories,1010016,Solid,09,Black,4,Dark,5,Black,8888,Sunglasses,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Sunglasses with transparent plastic frames and UV-protective, tinted lenses."
0370594023,0370594,Saya sunglasses,81,Sunglasses,Accessories,1010016,Solid,22,Yellow,5,Bright,8,Yellow,8888,Sunglasses,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Sunglasses with transparent plastic frames and UV-protective, tinted lenses."
0370737001,0370737,Sunglasses Blixa CO,81,Sunglasses,Accessories,1010016,Solid,09,Black,4,Dark,5,Black,9986,Small Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,Sunglasses with plastic frames with metal details and UV-protective tinted lenses.
0370868011,0370868,Virginie shorts 2p (K),296,Pyjama bottom,Nightwear,1010001,All over pattern,10,White,3,Light,9,White,3709,Nightwear,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear",Shorts in soft viscose jersey with an elasticated drawstring waist and lace trims.
0370868012,0370868,Virginie shorts 2p (K),296,Pyjama bottom,Nightwear,1010001,All over pattern,10,White,3,Light,9,White,3709,Nightwear,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear",Shorts in soft viscose jersey with an elasticated drawstring waist and lace trims.
0370868013,0370868,Virginie shorts 2p (K),296,Pyjama bottom,Nightwear,1010001,All over pattern,51,Light Pink,1,Dusty Light,4,Pink,3709,Nightwear,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear",Shorts in soft viscose jersey with an elasticated drawstring waist and lace trims.
0372008001,0372008,Halter,253,Vest top,Garment Upper body,1010016,Solid,09,Black,4,Dark,5,Black,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Gently flared vest top in jersey with a sheen. Narrow shoulder straps that cross at the back. Lined at the top.
0372008010,0372008,Halter,253,Vest top,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Gently flared vest top in jersey with a sheen. Narrow shoulder straps that cross at the back. Lined at the top.
0372008011,0372008,Halter,253,Vest top,Garment Upper body,1010016,Solid,22,Yellow,7,Medium,8,Yellow,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Gently flared vest top in jersey with a sheen. Narrow shoulder straps that cross at the back. Lined at the top.
0372008012,0372008,Halter,253,Vest top,Garment Upper body,1010010,Melange,07,Grey,2,Medium Dusty,12,Grey,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Gently flared vest top in jersey with a sheen. Narrow shoulder straps that cross at the back. Lined at the top.
0372576010,0372576,Robin 7pk Basic,286,Underwear bottom,Underwear,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,7988,Underwear Jersey,F,Menswear,3,Menswear,26,Men Underwear,1017,"Under-, Nightwear","Trunks in stretch organic cotton jersey with flatlock seams, an elasticated waist, lined front and short legs."
0372576011,0372576,Robin 7pk Basic,286,Underwear bottom,Underwear,1010016,Solid,07,Grey,1,Dusty Light,12,Grey,7988,Underwear Jersey,F,Menswear,3,Menswear,26,Men Underwear,1017,"Under-, Nightwear","Trunks in stretch organic cotton jersey with flatlock seams, an elasticated waist, lined front and short legs."
0372576013,0372576,Robin 7pk Basic,286,Underwear bottom,Underwear,1010016,Solid,09,Black,4,Dark,5,Black,7988,Underwear Jersey,F,Menswear,3,Menswear,26,Men Underwear,1017,"Under-, Nightwear","Trunks in stretch organic cotton jersey with flatlock seams, an elasticated waist, lined front and short legs."
0372576016,0372576,Robin 7pk Basic,286,Underwear bottom,Underwear,1010016,Solid,09,Black,4,Dark,5,Black,7988,Underwear Jersey,F,Menswear,3,Menswear,26,Men Underwear,1017,"Under-, Nightwear","Trunks in stretch organic cotton jersey with flatlock seams, an elasticated waist, lined front and short legs."
0372576017,0372576,Robin 7pk Basic,286,Underwear bottom,Underwear,1010016,Solid,09,Black,4,Dark,12,Grey,7988,Underwear Jersey,F,Menswear,3,Menswear,26,Men Underwear,1017,"Under-, Nightwear","Trunks in stretch organic cotton jersey with flatlock seams, an elasticated waist, lined front and short legs."
0372628013,0372628,Spencer Softbra 2pk,306,Bra,Underwear,1010010,Melange,07,Grey,1,Dusty Light,12,Grey,3705,Mama Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Soft nursing bras in organic cotton jersey with jersey-lined, opening cups with space for nursing pads. Decorative lace trims, slightly wider, adjustable shoulder straps and a fastening at the back with three pairs of hooks and eyes."
0372628015,0372628,Spencer Softbra 2pk,306,Bra,Underwear,1010001,All over pattern,10,White,3,Light,9,White,3705,Mama Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Soft nursing bras in organic cotton jersey with jersey-lined, opening cups with space for nursing pads. Decorative lace trims, slightly wider, adjustable shoulder straps and a fastening at the back with three pairs of hooks and eyes."
0372628016,0372628,Spencer Softbra 2pk,306,Bra,Underwear,1010001,All over pattern,10,White,3,Light,9,White,3705,Mama Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Soft nursing bras in organic cotton jersey with jersey-lined, opening cups with space for nursing pads. Decorative lace trims, slightly wider, adjustable shoulder straps and a fastening at the back with three pairs of hooks and eyes."
0372628017,0372628,Spencer Softbra 2pk,306,Bra,Underwear,1010001,All over pattern,06,Light Grey,1,Dusty Light,12,Grey,3705,Mama Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Soft nursing bras in organic cotton jersey with jersey-lined, opening cups with space for nursing pads. Decorative lace trims, slightly wider, adjustable shoulder straps and a fastening at the back with three pairs of hooks and eyes."
0372628019,0372628,Spencer Softbra 2pk,306,Bra,Underwear,1010001,All over pattern,10,White,3,Light,9,White,3705,Mama Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Soft nursing bras in organic cotton jersey with jersey-lined, opening cups with space for nursing pads. Decorative lace trims, slightly wider, adjustable shoulder straps and a fastening at the back with three pairs of hooks and eyes."
0372628020,0372628,Spencer Softbra 2pk,306,Bra,Underwear,1010010,Melange,08,Dark Grey,2,Medium Dusty,12,Grey,3705,Mama Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Soft nursing bras in organic cotton jersey with jersey-lined, opening cups with space for nursing pads. Decorative lace trims, slightly wider, adjustable shoulder straps and a fastening at the back with three pairs of hooks and eyes."
0372860001,0372860,7p Basic Shaftless,302,Socks,Socks & Tights,1010016,Solid,09,Black,4,Dark,5,Black,3611,Shopbasket Socks,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Fine-knit trainer socks in a soft cotton blend.
0372860002,0372860,7p Basic Shaftless,302,Socks,Socks & Tights,1010016,Solid,10,White,3,Light,9,White,3611,Shopbasket Socks,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Fine-knit trainer socks in a soft cotton blend.
0372860024,0372860,Basic 7p Shaftless,302,Socks,Socks & Tights,1010010,Melange,06,Light Grey,2,Medium Dusty,12,Grey,3611,Shopbasket Socks,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Fine-knit trainer socks in a soft cotton blend.
0372860041,0372860,Basic 7p Shaftless,302,Socks,Socks & Tights,1010010,Melange,08,Dark Grey,4,Dark,12,Grey,3611,Shopbasket Socks,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Fine-knit trainer socks in a soft cotton blend.
0372860043,0372860,Basic 7p Shaftless,302,Socks,Socks & Tights,1010010,Melange,10,White,3,Light,9,White,3611,Shopbasket Socks,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Fine-knit trainer socks in a soft cotton blend.
0372860051,0372860,Basic 7p Shaftless,302,Socks,Socks & Tights,1010010,Melange,43,Dark Red,4,Dark,18,Red,3611,Shopbasket Socks,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Fine-knit trainer socks in a soft cotton blend.
0372860052,0372860,Basic 7p Shaftless,302,Socks,Socks & Tights,1010010,Melange,73,Dark Blue,4,Dark,2,Blue,3611,Shopbasket Socks,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Fine-knit trainer socks in a soft cotton blend.
0372860062,0372860,Basic 7p Shaftless,302,Socks,Socks & Tights,1010010,Melange,52,Pink,2,Medium Dusty,4,Pink,3611,Shopbasket Socks,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Fine-knit trainer socks in a soft cotton blend.
0372860063,0372860,Basic 7p Shaftless,302,Socks,Socks & Tights,1010010,Melange,71,Light Blue,3,Light,2,Blue,3611,Shopbasket Socks,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Fine-knit trainer socks in a soft cotton blend.
0372860068,0372860,Basic 7p Shaftless,302,Socks,Socks & Tights,1010010,Melange,52,Pink,1,Dusty Light,4,Pink,3611,Shopbasket Socks,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Fine-knit trainer socks in a soft cotton blend.
0372860069,0372860,Basic 7p Shaftless,302,Socks,Socks & Tights,1010010,Melange,71,Light Blue,1,Dusty Light,2,Blue,3611,Shopbasket Socks,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Fine-knit trainer socks in a soft cotton blend.
0372860072,0372860,Basic 7p Shaftless,302,Socks,Socks & Tights,1010010,Melange,52,Pink,2,Medium Dusty,4,Pink,3611,Shopbasket Socks,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Fine-knit trainer socks in a soft cotton blend.
0372860073,0372860,Basic 7p Shaftless,302,Socks,Socks & Tights,1010010,Melange,71,Light Blue,1,Dusty Light,2,Blue,3611,Shopbasket Socks,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Fine-knit trainer socks in a soft cotton blend.
0372860076,0372860,Basic 7p Shaftless,302,Socks,Socks & Tights,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,3611,Shopbasket Socks,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Fine-knit trainer socks in a soft cotton blend.
0373493008,0373493,Everyday 5p shaftless,302,Socks,Socks & Tights,1010016,Solid,09,Black,4,Dark,5,Black,3610,Socks,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Fine-knit trainer socks in a soft cotton blend.
0373493009,0373493,Everyday 5p shaftless,302,Socks,Socks & Tights,1010016,Solid,10,White,3,Light,9,White,3610,Socks,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Fine-knit trainer socks in a soft cotton blend.
0373493010,0373493,Everyday 5p shaftless,302,Socks,Socks & Tights,1010010,Melange,43,Dark Red,4,Dark,18,Red,3610,Socks,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Fine-knit trainer socks in a soft cotton blend.
0373506001,0373506,Trainer 3p sock,302,Socks,Socks & Tights,1010016,Solid,09,Black,4,Dark,5,Black,3610,Socks,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Fine-knit liner socks designed to be hidden inside your shoes. The socks have a ribbed section in the middle of the foot and elastication around the openings for optimum comfort.
0373506004,0373506,Trainer 3p sock,302,Socks,Socks & Tights,1010016,Solid,10,White,3,Light,9,White,3610,Socks,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Fine-knit liner socks designed to be hidden inside your shoes. The socks have a ribbed section in the middle of the foot and elastication around the openings for optimum comfort.
0373506008,0373506,Trainer 3p sock,302,Socks,Socks & Tights,1010010,Melange,06,Light Grey,2,Medium Dusty,12,Grey,3610,Socks,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Fine-knit liner socks designed to be hidden inside your shoes. The socks have a ribbed section in the middle of the foot and elastication around the openings for optimum comfort.
0373506011,0373506,Trainer 3p sock,302,Socks,Socks & Tights,1010006,Dot,07,Grey,1,Dusty Light,12,Grey,3610,Socks,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Fine-knit liner socks designed to be hidden inside your shoes. The socks have a ribbed section in the middle of the foot and elastication around the openings for optimum comfort.
0373506018,0373506,Trainer 3p sock,302,Socks,Socks & Tights,1010001,All over pattern,10,White,3,Light,9,White,3610,Socks,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Fine-knit liner socks designed to be hidden inside your shoes. The socks have a ribbed section in the middle of the foot and elastication around the openings for optimum comfort.
0373506019,0373506,Trainer 3p sock,302,Socks,Socks & Tights,1010010,Melange,10,White,3,Light,9,White,3610,Socks,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Fine-knit liner socks designed to be hidden inside your shoes. The socks have a ribbed section in the middle of the foot and elastication around the openings for optimum comfort.
0373506023,0373506,Trainer 3p sock,302,Socks,Socks & Tights,1010001,All over pattern,13,Beige,1,Dusty Light,11,Beige,3611,Shopbasket Socks,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Fine-knit liner socks designed to be hidden inside your shoes. The socks have a ribbed section in the middle of the foot and elastication around the openings for optimum comfort.
0373506024,0373506,Trainer 3p sock,302,Socks,Socks & Tights,1010010,Melange,52,Pink,1,Dusty Light,4,Pink,3611,Shopbasket Socks,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Fine-knit liner socks designed to be hidden inside your shoes. The socks have a ribbed section in the middle of the foot and elastication around the openings for optimum comfort.
0373506025,0373506,Trainer 3p sock,302,Socks,Socks & Tights,1010010,Melange,52,Pink,2,Medium Dusty,4,Pink,3611,Shopbasket Socks,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Fine-knit liner socks designed to be hidden inside your shoes. The socks have a ribbed section in the middle of the foot and elastication around the openings for optimum comfort.
0373506026,0373506,Trainer 3p sock,302,Socks,Socks & Tights,1010001,All over pattern,10,White,3,Light,9,White,3611,Shopbasket Socks,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Fine-knit liner socks designed to be hidden inside your shoes. The socks have a ribbed section in the middle of the foot and elastication around the openings for optimum comfort.
0373506027,0373506,Trainer 3p sock,302,Socks,Socks & Tights,1010010,Melange,01,Other,6,Undefined,14,undefined,3610,Socks,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Fine-knit liner socks designed to be hidden inside your shoes. The socks have a ribbed section in the middle of the foot and elastication around the openings for optimum comfort.
